entity,CM,ARR,CHD,VD,IHD,CCD,VOO,OTH
P30793,0.0003642771941631863,0.0002657786925642255,0.0,0.0,0.00013884055749639548,0.0,0.0,0.0001264696561995255
Q9UH92,0.0,0.0,0.0,0.0,1.1988176024040348e-05,0.0,0.0,0.0
P01034,0.048212651016453736,0.008889926780416424,0.007463537845324467,0.006734457433340059,0.060368316777229626,0.00023654595682048868,0.004867653771203706,0.010368493727425172
Q9NWR8,0.00011445718338653564,0.0,0.0,0.0,9.481969269191166e-05,0.0,0.0,0.0
P10914,0.0005267278183578851,0.0,2.7170990723504055e-05,0.0,0.00013886285124894014,0.0,0.0,4.217731507953238e-05
P03372-4,0.00011522315778768398,0.0005283531644962365,8.583243760128088e-05,4.318755114856676e-05,0.0024543275097766238,0.00026078847557003336,0.0,4.2059349844131615e-05
P9WHH9,9.16115637749388e-05,0.0,0.0,0.0,0.0,0.0,0.0,6.326368176438105e-05
Q14152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000530792928712527
Q9UI42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014725333999476094
Q5T160,8.660960342071981e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q6PCB7,4.584968237495302e-05,0.0,0.0,4.333666795027306e-05,0.0,0.0,0.0,0.0
Q13291,1.4470605981737517e-05,0.0,0.0,0.0,2.3964308969409722e-05,0.0,0.0,0.0
Q8N5M9,0.0,0.0,2.7190235101404923e-05,0.0,0.0,0.0,0.0,0.0
O60493,0.00015839002185203375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9Y572,4.584275829293869e-05,0.0,0.0,0.0,0.00019434713496015163,0.0,0.0,0.0
Q15797,4.573125354912067e-05,0.0,0.0009048514123766051,0.0002732362365349991,0.0004305419834217044,0.0,0.0007184777519632711,0.000299097634915091
P35251,1.4446881358301781e-05,0.0,0.0015822390423879042,4.326781327675165e-05,3.792265064839137e-05,0.0,0.0,0.0
Q9H244,0.0,0.0,0.0,0.0,7.186794818835372e-05,0.0,0.0,0.0
P00813,0.0013907886708606598,0.0007878383758551545,0.000127740722377588,0.0004244886410338785,0.0019560992575442084,0.0005184820490709461,0.00110845019111658,0.004293891422520179
P22626,0.0,0.0,2.7189056745225384e-05,4.3337476676689564e-05,0.0,0.0,0.0,0.0
P48454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1116745211164826e-05
